climb_id,user_id,star_rating
105748657,105885105,4.0
105748657,107824861,4.0
105748657,106126874,4.0
105748657,107116332,4.0
105748657,11609,4.0
105748657,105837552,2.0
105748657,106088454,4.0
105748657,105994004,4.0
105748657,107148564,4.0
105748657,11235,4.0
105748657,107786938,4.0
105748657,106908071,4.0
105748657,106552563,3.0
105748657,105811887,4.0
105748657,105815478,4.0
105748999,106022334,3.0
105748999,106087077,4.0
105748999,106503119,4.0
105748999,105990845,3.0
105748999,106192059,3.0
105748999,106193445,3.0
105748999,10270,4.0
105748999,105822848,4.0
105748999,10185,3.0
105748999,10232,3.0
105748999,105797501,3.0
105748999,105942841,3.0
105748999,106055829,4.0
105748999,107356939,3.0
105748999,105795871,3.0
105748999,10168,3.0
105748999,10481,3.0
105748999,13937,4.0
105748999,105974560,4.0
105748999,106827872,3.0
105748999,10769,2.0
105748999,13111,3.0
105748999,105788294,4.0
105748999,105828656,1.0
105748999,106098789,3.0
105748999,12448,1.0
105748999,105787381,3.0
105748999,106400151,4.0
105748999,10762,4.0
105748999,105800279,4.0
105748999,106247789,4.0
105748999,107902567,4.0
105748999,10121,4.0
105748999,10150,3.0
105748999,10359,3.0
105748999,105846604,3.0
105748999,106162275,3.0
105748999,106414419,4.0
105748999,106456414,3.0
105748999,106467090,4.0
105748999,106489136,3.0
105748999,106861594,3.0
105748999,107146196,4.0
105748999,108035631,2.0
105748999,11029,3.0
105748999,11278,3.0
105748999,11287,3.0
105748999,12121,4.0
105748999,106235451,3.0
105748999,107835621,4.0
105748999,105792600,3.0
105748999,105987922,4.0
105748999,106119061,4.0
105748999,107909507,4.0
105748999,108174185,4.0
105748999,11965,4.0
105748999,106646308,3.0
105748999,107115524,3.0
105748999,15043,3.0
105748999,106110467,4.0
105748999,105841324,3.0
105748999,106129363,4.0
105748999,105954758,3.0
105748999,106805249,2.0
105748999,105788208,1.0
105748999,14582,2.0
105748999,14015,3.0
105748999,109277227,3.0
105748999,110093522,3.0
105748999,107824861,3.0
105748999,107116332,3.0
105748999,106182300,3.0
105748999,106088454,3.0
105748999,10565,3.0
105748999,107326021,3.0
105748999,105819862,3.0
105748999,107148564,3.0
105748999,11235,4.0
105748999,11129,4.0
105749461,106022334,3.0
105749461,11622,3.0
105749461,105990845,3.0
105749461,10270,3.0
105749461,10185,3.0
105749461,105797501,1.0
105749461,106055829,3.0
105749461,105795871,3.0
105749461,106396822,3.0
105749461,106860947,3.0
105749461,13937,2.0
105749461,106481875,3.0
105749461,106816037,3.0
105749461,105974560,2.0
105749461,106533215,2.0
105749461,106945872,2.0
105749461,14537,2.0
105749461,105788294,3.0
105749461,105828656,1.0
105749461,106098789,3.0
105749461,11466,3.0
105749461,12448,2.0
105749461,13658,2.0
105749461,105787381,3.0
105749461,105936281,2.0
105749461,106136679,2.0
105749461,106389541,2.0
105749461,105800279,2.0
105749461,106156272,2.0
105749461,10359,1.0
105749461,106162275,3.0
105749461,106262777,3.0
105749461,106356571,3.0
105749461,109996200,3.0
105749461,11287,3.0
105749461,105856868,3.0
105749461,106526731,3.0
105749461,106722954,3.0
105749461,107236381,3.0
105749461,105843822,3.0
105749461,107229353,2.0
105749461,107785600,3.0
105749461,107909507,3.0
105749461,110171029,2.0
105749461,11965,4.0
105749461,107115524,3.0
105749461,108092104,2.0
105749461,105899017,3.0
105749461,105998198,3.0
105749461,106223263,2.0
105749461,106379824,4.0
105749461,106805249,3.0
105749461,106202961,3.0
105749461,107866982,3.0
105749461,12494,2.0
105749461,106413021,3.0
105749461,105823335,2.0
105749461,105885105,2.0
105749461,106792062,3.0
105749461,108386412,3.0
105749461,107262000,1.0
105749461,109277227,2.0
105749461,107540372,3.0
105749461,107824861,2.0
105749461,106126874,2.0
105749461,106046804,2.0
105749461,10565,2.0
105749461,105787518,3.0
105749461,108744718,3.0
105749461,106327234,4.0
105749461,107786938,1.0
105749461,106908071,3.0
105749461,106046228,2.0
105749461,106609131,2.0
105749461,108735529,2.0
105749461,107058132,3.0
105749461,105847271,3.0
105749461,107065889,3.0
105749461,109205885,3.0
105749785,106022334,4.0
105749785,106087077,3.0
105749785,11622,3.0
105749785,105990845,3.0
105749785,106907209,4.0
105749785,106308715,4.0
105749785,10185,3.0
105749785,105942841,1.0
105749785,107356939,3.0
105749785,105795871,3.0
105749785,105936209,3.0
105749785,10481,3.0
105749785,106121156,3.0
105749785,107297633,2.0
105749785,105807065,3.0
105749785,106945872,3.0
105749785,107186883,2.0
105749785,10769,2.0
105749785,14537,3.0
105749785,105812440,1.0
105749785,105828656,3.0
105749785,105876980,3.0
105749785,106098789,3.0
105749785,106159111,3.0
105749785,108123128,3.0
105749785,108684526,4.0
105749785,11466,3.0
105749785,13658,3.0
105749785,105936281,3.0
105749785,106088903,3.0
105749785,106136679,3.0
105749785,106389541,3.0
105749785,106247789,4.0
105749785,106455894,2.0
105749785,106738886,3.0
105749785,107937197,3.0
105749785,10121,2.0
105749785,10150,2.0
105749785,105929502,3.0
105749785,106142131,3.0
105749785,106262777,4.0
105749785,106372474,3.0
105749785,106489136,4.0
105749785,106861594,3.0
105749785,107146196,2.0
105749785,107515236,2.0
105749785,11047,2.0
105749785,11287,3.0
105749785,12407,3.0
105749785,105856868,4.0
105749785,106257649,3.0
105749785,107835621,3.0
105749785,105987922,4.0
105749785,106526731,4.0
105749785,107101456,4.0
105749785,105843822,4.0
105749785,106045902,3.0
105749785,107909507,3.0
105749785,110171029,3.0
105749785,15043,3.0
105749785,105884543,3.0
105749785,105899017,3.0
105749785,106110467,3.0
105749785,105841324,2.0
105749785,105860008,3.0
105749785,106251374,3.0
105749785,106808076,4.0
105749785,107609988,3.0
105749785,105954758,2.0
105749785,107820434,2.0
105749785,107572371,4.0
105749785,107866982,2.0
105749785,106731930,3.0
105749785,107079403,3.0
105749785,106413021,4.0
105749785,14015,3.0
105749785,105885105,2.0
105749785,106792062,3.0
105749785,110093522,4.0
105749785,107824861,3.0
105749785,106126874,4.0
105749785,106046804,4.0
105749785,107116332,2.0
105749785,11609,1.0
105749785,10565,2.0
105749785,105787518,3.0
105749785,10996,3.0
105749785,105819862,2.0
105749785,105905885,3.0
105749785,105994004,2.0
105749785,108048345,2.0
105749785,105811887,3.0
105749785,106593285,3.0
105749785,106609131,3.0
105749785,107553209,3.0
105749785,105829522,2.0
105749785,108076158,2.0
105749785,109205885,3.0
105749956,106022334,4.0
105749956,105823132,3.0
105749956,106907209,4.0
105749956,105822848,4.0
105749956,106308715,3.0
105749956,10185,3.0
105749956,10232,2.0
105749956,105942841,3.0
105749956,106055829,4.0
105749956,14213,3.0
105749956,105936209,3.0
105749956,10168,3.0
105749956,107297633,3.0
105749956,105877184,2.0
105749956,106827872,3.0
105749956,10769,4.0
105749956,14537,3.0
105749956,105812440,4.0
105749956,106159111,3.0
105749956,107800195,2.0
105749956,108123128,3.0
105749956,108684526,4.0
105749956,12448,2.0
105749956,106136679,2.0
105749956,106400151,4.0
105749956,105816899,3.0
105749956,107328886,3.0
105749956,106247789,3.0
105749956,106738886,2.0
105749956,107902567,4.0
105749956,107937197,3.0
105749956,10359,3.0
105749956,105846604,3.0
105749956,106142131,3.0
105749956,106372474,3.0
105749956,106723303,3.0
105749956,106861594,3.0
105749956,11029,2.0
105749956,11287,2.0
105749956,12407,4.0
105749956,13115,3.0
105749956,105856868,3.0
105749956,106235451,4.0
105749956,106257649,3.0
105749956,107835621,3.0
105749956,106526731,3.0
105749956,106565770,3.0
105749956,105843822,3.0
105749956,106045902,2.0
105749956,107909507,3.0
105749956,106646308,2.0
105749956,108092104,3.0
105749956,15043,3.0
105749956,106110467,3.0
105749956,105890157,3.0
105749956,106251374,4.0
105749956,107609988,3.0
105749956,107869180,3.0
105749956,11916,4.0
105749956,107820434,3.0
105749956,107572371,3.0
105749956,107866982,3.0
105749956,105788208,3.0
105749956,106731930,3.0
105749956,107079403,2.0
105749956,14015,3.0
105749956,105885105,3.0
105749956,107262000,3.0
105749956,12179,4.0
105749956,109277227,4.0
105749956,110093522,3.0
105749956,106046804,2.0
105749956,11609,3.0
105749956,105837552,3.0
105749956,10565,2.0
105749956,108048345,3.0
105749956,107588308,3.0
105749956,108735529,2.0
105749956,108076158,2.0
105749956,107058132,3.0
105749956,109205885,3.0
105750118,106022334,2.0
105750118,106503119,3.0
105750118,105990845,2.0
105750118,105822848,3.0
105750118,105797501,2.0
105750118,14213,3.0
105750118,105936209,3.0
105750118,106121156,3.0
105750118,106396822,4.0
105750118,106860947,2.0
105750118,105807065,2.0
105750118,106827872,4.0
105750118,107370769,3.0
105750118,105876980,3.0
105750118,108684526,4.0
105750118,11466,3.0
105750118,106400151,2.0
105750118,105800279,1.0
105750118,106156272,3.0
105750118,106738886,4.0
105750118,106356571,3.0
105750118,106372474,3.0
105750118,106526731,2.0
105750118,105805825,3.0
105750118,107785600,4.0
105750118,106554608,3.0
105750118,106646308,2.0
105750118,108092104,3.0
105750118,105884543,3.0
105750118,105998198,3.0
105750118,105945438,3.0
105750118,106223263,3.0
105750118,10170,3.0
105750118,107866982,3.0
105750118,107875017,4.0
105750118,106126874,2.0
105750118,106046804,2.0
105750118,10369,2.0
105750118,10565,3.0
105750118,108744718,3.0
105750118,106327234,2.0
105750118,107786938,2.0
105750118,106908071,3.0
105750118,108048345,3.0
105750118,107588308,3.0
105750118,107553209,3.0
105750118,105829522,3.0
105750487,106192059,3.0
105750487,10270,4.0
105750487,10185,4.0
105750487,105797501,2.0
105750487,14213,3.0
105750487,105936209,3.0
105750487,106767428,4.0
105750487,10168,4.0
105750487,106121156,4.0
105750487,13937,4.0
105750487,107297633,2.0
105750487,105877184,3.0
105750487,105974560,4.0
105750487,106430658,3.0
105750487,106827872,3.0
105750487,107186883,4.0
105750487,107370769,4.0
105750487,106159111,4.0
105750487,105787381,4.0
105750487,106088903,4.0
105750487,106136679,3.0
105750487,106156272,3.0
105750487,10150,3.0
105750487,105807147,3.0
105750487,106356571,3.0
105750487,106414419,4.0
105750487,13115,4.0
105750487,106235451,4.0
105750487,105874611,3.0
105750487,106526731,2.0
105750487,105805825,4.0
105750487,106646308,3.0
105750487,107115524,4.0
105750487,108092104,3.0
105750487,105884543,4.0
105750487,105899017,4.0
105750487,105998198,3.0
105750487,105863852,3.0
105750487,11916,4.0
105750487,106805249,4.0
105750487,106488452,3.0
105750487,106731930,4.0
105750487,106889790,3.0
105750487,107875017,4.0
105750487,107262000,4.0
105750487,12179,3.0
105750487,10369,3.0
105750487,106327234,3.0
105750487,106908071,4.0
105750487,106552563,3.0
105750487,106776142,4.0
105750487,108048345,2.0
105750487,106593285,3.0
105750487,107588308,4.0
105750487,107553209,3.0
105750487,105829522,4.0
105750487,107058132,4.0
105750487,109205885,4.0
105752602,106022334,2.0
105752602,11622,2.0
105752602,105868316,2.0
105752602,106308715,1.0
105752602,10185,2.0
105752602,14213,2.0
105752602,105936209,2.0
105752602,106816037,3.0
105752602,105974560,3.0
105752602,106533215,3.0
105752602,106945872,2.0
105752602,107370769,2.0
105752602,14537,0.0
105752602,105828656,2.0
105752602,106098789,2.0
105752602,12448,1.0
105752602,13658,2.0
105752602,10762,2.0
105752602,105929502,3.0
105752602,106262777,3.0
105752602,11287,3.0
105752602,106526731,2.0
105752602,107088893,2.0
105752602,107101456,3.0
105752602,105843822,2.0
105752602,107229353,2.0
105752602,110171029,2.0
105752602,107115524,1.0
105752602,105998198,3.0
105752602,106129363,2.0
105752602,106379824,1.0
105752602,106808076,2.0
105752602,107406913,3.0
105752602,107609988,2.0
105752602,106805249,2.0
105752602,10170,3.0
105752602,106202961,2.0
105752602,107866982,1.0
105752602,106488452,2.0
105752602,12494,1.0
105752602,14116,2.0
105752602,105823335,2.0
105752602,106278120,2.0
105752602,109277227,2.0
105752602,106046804,2.0
105752602,10565,2.0
105752602,106908071,1.0
105752602,106593285,2.0
105752602,108735529,2.0
105752602,108076158,1.0
105752602,107058132,2.0
105752602,105847271,3.0
105756730,106087077,1.0
105756730,11622,1.0
105756730,106192059,1.0
105756730,106907209,2.0
105756730,105822848,0.0
105756730,10185,2.0
105756730,105936209,1.0
105756730,10481,2.0
105756730,106121156,2.0
105756730,106945872,1.0
105756730,105812440,2.0
105756730,13658,1.0
105756730,106088903,0.0
105756730,105800279,1.0
105756730,105829161,2.0
105756730,105964182,1.0
105756730,106162275,2.0
105756730,11278,1.0
105756730,106257649,1.0
105756730,107342057,2.0
105756730,106160547,1.0
105756730,105860008,1.0
105756730,105863852,1.0
105756730,105788208,1.0
105756730,106889790,2.0
105756730,10790,1.0
105756730,14015,1.0
105756730,105823335,2.0
105756730,106046804,1.0
105756730,106182300,2.0
105756730,10565,2.0
105756730,10996,1.0
105756730,105819862,1.0
105756730,107588308,1.0
105756730,105829522,0.0
105756814,106022334,3.0
105756814,10185,2.0
105756814,14213,3.0
105756814,105936209,2.0
105756814,106121156,3.0
105756814,106396822,3.0
105756814,106860947,2.0
105756814,105807065,3.0
105756814,105974560,2.0
105756814,106827872,3.0
105756814,107186883,3.0
105756814,11466,3.0
105756814,105787381,3.0
105756814,106088903,3.0
105756814,106156272,2.0
105756814,107902567,2.0
105756814,10150,2.0
105756814,106162275,3.0
105756814,107515236,2.0
105756814,11287,3.0
105756814,14004,1.0
105756814,106526731,3.0
105756814,107101456,4.0
105756814,105805825,3.0
105756814,105843822,2.0
105756814,106554608,3.0
105756814,108092104,3.0
105756814,105884543,2.0
105756814,105899017,3.0
105756814,105890157,2.0
105756814,105945438,0.0
105756814,107406913,3.0
105756814,106202961,3.0
105756814,107866982,2.0
105756814,106731930,2.0
105756814,106889790,3.0
105756814,107875017,2.0
105756814,14582,2.0
105756814,105885105,1.0
105756814,109277227,3.0
105756814,107540372,3.0
105756814,107824861,2.0
105756814,106126874,2.0
105756814,10369,2.0
105756814,108744718,3.0
105756814,107148564,3.0
105756814,107786938,1.0
105756814,106908071,2.0
105756814,106776142,3.0
105756814,106609131,1.0
105756814,107553209,3.0
105756814,105829522,2.0
105756814,107065889,2.0
105760011,106022334,3.0
105760011,106193445,2.0
105760011,106055829,2.0
105760011,14213,3.0
105760011,105936209,2.0
105760011,106396822,2.0
105760011,105807065,3.0
105760011,105859992,2.0
105760011,14537,2.0
105760011,106098789,2.0
105760011,106159111,3.0
105760011,11466,3.0
105760011,12448,2.0
105760011,13658,2.0
105760011,105787381,3.0
105760011,106136679,3.0
105760011,13119,2.0
105760011,106247789,2.0
105760011,107902567,3.0
105760011,106162275,2.0
105760011,106356571,2.0
105760011,11287,2.0
105760011,107101456,3.0
105760011,105843822,2.0
105760011,106045902,2.0
105760011,107785600,3.0
105760011,106554608,2.0
105760011,107115524,2.0
105760011,105899017,3.0
105760011,106223263,2.0
105760011,106893421,3.0
105760011,107406913,3.0
105760011,11916,3.0
105760011,106805249,2.0
105760011,10170,2.0
105760011,106488452,2.0
105760011,14582,2.0
105760011,10790,2.0
105760011,105823335,2.0
105760011,105885105,1.0
105760011,106278120,2.0
105760011,107540372,2.0
105760011,105837552,3.0
105760011,10369,2.0
105760011,105787518,2.0
105760011,106908071,2.0
105760011,106776142,3.0
105760011,106593285,2.0
105760011,106609131,2.0
105760011,107553209,3.0
105760011,108076158,1.0
105760011,107058132,2.0
105760656,106087077,3.0
105760656,106192059,3.0
105760656,106907209,2.0
105760656,10270,3.0
105760656,105822848,3.0
105760656,10232,1.0
105760656,14213,2.0
105760656,105795871,2.0
105760656,105936209,2.0
105760656,10481,2.0
105760656,107297633,3.0
105760656,11327,3.0
105760656,14537,2.0
105760656,106098789,2.0
105760656,12448,3.0
105760656,13658,2.0
105760656,106136679,2.0
105760656,106738886,3.0
105760656,10150,2.0
105760656,106162275,3.0
105760656,107515236,3.0
105760656,11287,2.0
105760656,12407,3.0
105760656,13115,2.0
105760656,14004,2.0
105760656,106257649,2.0
105760656,107656938,3.0
105760656,105843822,3.0
105760656,106045902,2.0
105760656,106160547,2.0
105760656,105841324,2.0
105760656,105890157,2.0
105760656,105954758,2.0
105760656,106506620,3.0
105760656,106202961,2.0
105760656,106413021,3.0
105760656,10790,3.0
105760656,14015,2.0
105760656,106278120,3.0
105760656,107262000,2.0
105760656,110093522,3.0
105760656,11609,1.0
105760656,10369,2.0
105760656,10565,2.0
105760656,105787518,4.0
105760656,105994004,2.0
105760656,106593285,3.0
105760656,107588308,1.0
105762684,106087077,2.0
105762684,11622,2.0
105762684,105823132,1.0
105762684,106192059,2.0
105762684,105822848,3.0
105762684,105942841,2.0
105762684,105795871,2.0
105762684,105936209,1.0
105762684,10481,2.0
105762684,13937,2.0
105762684,106816037,1.0
105762684,107297633,2.0
105762684,105807065,2.0
105762684,105859992,1.0
105762684,105974560,3.0
105762684,106945872,2.0
105762684,10769,2.0
105762684,105812440,1.0
105762684,106098789,2.0
105762684,106159111,3.0
105762684,108684526,3.0
105762684,12448,3.0
105762684,13658,2.0
105762684,106088903,1.0
105762684,10762,1.0
105762684,105816899,2.0
105762684,107328886,2.0
105762684,105800279,2.0
105762684,106738886,1.0
105762684,107937197,2.0
105762684,10150,1.0
105762684,10359,1.0
105762684,105829161,1.0
105762684,106162275,2.0
105762684,106489136,2.0
105762684,106861594,1.0
105762684,11287,2.0
105762684,14004,3.0
105762684,105856868,2.0
105762684,107656938,2.0
105762684,105843822,2.0
105762684,107909507,3.0
105762684,15043,2.0
105762684,105899017,3.0
105762684,105860008,2.0
105762684,105890157,2.0
105762684,106251374,3.0
105762684,106808076,2.0
105762684,107609988,1.0
105762684,107820434,2.0
105762684,106731930,1.0
105762684,106413021,1.0
105762684,105885105,2.0
105762684,106792062,2.0
105762684,12179,2.0
105762684,106126874,3.0
105762684,106046804,2.0
105762684,10565,2.0
105762684,105819862,2.0
105762684,106609131,2.0
105762684,107588308,2.0
105762684,107553209,2.0
105762684,108076158,2.0
105762957,105823132,3.0
105762957,10232,3.0
105762957,105797501,2.0
105762957,106055829,4.0
105762957,14213,3.0
105762957,105795871,4.0
105762957,106059834,3.0
105762957,106860947,3.0
105762957,105974560,2.0
105762957,106533215,4.0
105762957,107186883,2.0
105762957,107370769,3.0
105762957,14537,2.0
105762957,105812440,2.0
105762957,105828656,3.0
105762957,11466,3.0
105762957,12448,3.0
105762957,13658,3.0
105762957,105936281,2.0
105762957,106136679,4.0
105762957,106389541,3.0
105762957,10762,3.0
105762957,13119,2.0
105762957,107328886,3.0
105762957,107902567,3.0
105762957,105972853,3.0
105762957,106414419,2.0
105762957,106456414,3.0
105762957,109996200,3.0
105762957,11287,3.0
105762957,105856868,4.0
105762957,10271,3.0
105762957,106526731,2.0
105762957,106722954,3.0
105762957,107088893,3.0
105762957,107101456,3.0
105762957,107236381,3.0
105762957,107785600,3.0
105762957,108174185,3.0
105762957,107115524,3.0
105762957,105884543,2.0
105762957,106129363,3.0
105762957,106223263,3.0
105762957,106379824,2.0
105762957,106808076,3.0
105762957,107406913,3.0
105762957,107609988,3.0
105762957,106413021,2.0
105762957,105885105,2.0
105762957,106278120,3.0
105762957,107262000,2.0
105762957,107540372,3.0
105762957,106126874,3.0
105762957,107116332,3.0
105762957,10369,3.0
105762957,105787518,4.0
105762957,105905885,2.0
105762957,105994004,3.0
105762957,107148564,2.0
105762957,107786938,3.0
105762957,106776142,2.0
105762957,106609131,3.0
105762957,107553209,3.0
105762957,108076158,3.0
105762957,105847271,3.0
105762957,107065889,3.0
105762957,109205885,3.0
105762975,106022334,3.0
105762975,10185,3.0
105762975,106059834,3.0
105762975,10850,3.0
105762975,106396822,4.0
105762975,105974560,3.0
105762975,106333851,3.0
105762975,106430658,3.0
105762975,106945872,3.0
105762975,107186883,3.0
105762975,14537,2.0
105762975,105812440,2.0
105762975,11466,3.0
105762975,12448,3.0
105762975,13658,3.0
105762975,10762,2.0
105762975,105972853,2.0
105762975,106414419,2.0
105762975,109996200,3.0
105762975,11287,3.0
105762975,105856868,4.0
105762975,105874611,2.0
105762975,106722954,3.0
105762975,107088893,3.0
105762975,107101456,3.0
105762975,107236381,3.0
105762975,108147044,2.0
105762975,107229353,3.0
105762975,107785600,3.0
105762975,105884543,3.0
105762975,105890157,2.0
105762975,106129363,3.0
105762975,106379824,3.0
105762975,107406913,3.0
105762975,107609988,3.0
105762975,11916,3.0
105762975,106202961,4.0
105762975,12494,2.0
105762975,106413021,3.0
105762975,107262000,3.0
105762975,109277227,3.0
105762975,106126874,3.0
105762975,106046804,3.0
105762975,107116332,3.0
105762975,105787518,4.0
105762975,108416587,3.0
105762975,105994004,3.0
105762975,107148564,3.0
105762975,107786938,2.0
105762975,106046228,3.0
105762975,106609131,3.0
105762975,107553209,3.0
105762975,105829522,3.0
105762975,108076158,2.0
105762975,105847271,3.0
105762975,107065889,3.0
105762975,109205885,3.0
105764160,105868316,3.0
105764160,105797501,2.0
105764160,14213,1.0
105764160,105795871,3.0
105764160,105936209,3.0
105764160,106059834,4.0
105764160,106860947,4.0
105764160,13937,2.0
105764160,106816037,3.0
105764160,107297633,3.0
105764160,105877184,3.0
105764160,106333851,3.0
105764160,106945872,4.0
105764160,107186883,2.0
105764160,105812440,2.0
105764160,105788294,3.0
105764160,106098789,3.0
105764160,106159111,3.0
105764160,11466,3.0
105764160,13658,3.0
105764160,105787381,3.0
105764160,106136679,4.0
105764160,10762,2.0
105764160,106156272,3.0
105764160,107902567,3.0
105764160,10359,2.0
105764160,105846604,3.0
105764160,106162275,3.0
105764160,106414419,2.0
105764160,106456414,3.0
105764160,107515236,4.0
105764160,109996200,3.0
105764160,11287,2.0
105764160,105856868,4.0
105764160,10271,2.0
105764160,106722954,3.0
105764160,107088893,3.0
105764160,107101456,4.0
105764160,108147044,2.0
105764160,107229353,4.0
105764160,107785600,3.0
105764160,107909507,3.0
105764160,108174185,3.0
105764160,11965,4.0
105764160,108092104,3.0
105764160,105899017,4.0
105764160,105998198,2.0
105764160,106129363,3.0
105764160,106223263,3.0
105764160,106379824,2.0
105764160,107609988,3.0
105764160,106805249,3.0
105764160,10170,3.0
105764160,106688497,3.0
105764160,10790,3.0
105764160,105885105,2.0
105764160,106278120,3.0
105764160,12179,3.0
105764160,107824861,3.0
105764160,106046804,3.0
105764160,107116332,3.0
105764160,105787518,3.0
105764160,108416587,3.0
105764160,105994004,3.0
105764160,106776142,3.0
105764160,108735529,1.0
105764160,107553209,2.0
105764160,105829522,3.0
105764160,108076158,3.0
105764160,107058132,4.0
105764160,105847271,3.0
105764160,107065889,3.0
105867446,106087077,2.0
105867446,11622,2.0
105867446,106192059,2.0
105867446,105795871,2.0
105867446,105936209,2.0
105867446,106396822,3.0
105867446,106533215,3.0
105867446,106945872,2.0
105867446,107186883,3.0
105867446,107370769,3.0
105867446,14537,2.0
105867446,105788294,3.0
105867446,106098789,2.0
105867446,11466,3.0
105867446,13658,2.0
105867446,106389541,2.0
105867446,105929502,3.0
105867446,106162275,3.0
105867446,106356571,3.0
105867446,106414419,1.0
105867446,106887229,3.0
105867446,106526731,2.0
105867446,106722954,2.0
105867446,107101456,2.0
105867446,107236381,2.0
105867446,107785600,3.0
105867446,110171029,2.0
105867446,106554608,1.0
105867446,107115524,1.0
105867446,106129363,1.0
105867446,107406913,3.0
105867446,106805249,2.0
105867446,10170,2.0
105867446,106202961,3.0
105867446,107866982,1.0
105867446,108242742,1.0
105867446,106488452,2.0
105867446,14582,2.0
105867446,10790,2.0
105867446,14015,2.0
105867446,14116,3.0
105867446,105885105,2.0
105867446,107540372,1.0
105867446,106126874,3.0
105867446,106046804,3.0
105867446,10565,2.0
105867446,105787518,3.0
105867446,108416587,3.0
105867446,106776142,2.0
105867446,106593285,3.0
105867446,106609131,2.0
105867446,108735529,1.0
105867446,107553209,3.0
105867446,105847271,3.0
105867446,109205885,1.0
106107243,105990845,2.0
106107243,106192059,1.0
106107243,106907209,3.0
106107243,10270,2.0
106107243,10232,1.0
106107243,106121156,1.0
106107243,106816037,2.0
106107243,107297633,3.0
106107243,11327,3.0
106107243,106945872,2.0
106107243,14537,1.0
106107243,106187247,1.0
106107243,105816899,2.0
106107243,106247789,1.0
106107243,106162275,2.0
106107243,106372474,2.0
106107243,106526731,1.0
106107243,105841324,2.0
106107243,105863852,1.0
106107243,107609988,2.0
106107243,107869180,3.0
106107243,107572371,2.0
106107243,107079403,3.0
106107243,14015,3.0
106107243,105885105,1.0
106107243,108386412,2.0
106107243,12179,2.0
106107243,109277227,2.0
106107243,110093522,2.0
106107243,106046804,2.0
106107243,107116332,2.0
106107243,105819862,2.0
106107243,107786938,2.0
106107243,106593285,3.0
106107243,107588308,3.0
106107243,108076158,1.0
106107243,107058132,3.0
106147677,11622,2.0
106147677,105936209,1.0
106147677,106121156,2.0
106147677,13937,1.0
106147677,107297633,1.0
106147677,105807065,1.0
106147677,106333851,2.0
106147677,14537,1.0
106147677,105828656,3.0
106147677,106159111,2.0
106147677,12448,2.0
106147677,106136679,2.0
106147677,105816899,2.0
106147677,105800279,2.0
106147677,106247789,2.0
106147677,106372474,2.0
106147677,106526731,1.0
106147677,107342057,2.0
106147677,107785600,3.0
106147677,105884543,1.0
106147677,106251374,1.0
106147677,107869180,1.0
106147677,107572371,2.0
106147677,10228,2.0
106147677,14015,2.0
106147677,105885105,1.0
106147677,108386412,2.0
106147677,107262000,1.0
106147677,110093522,2.0
106147677,106126874,2.0
106147677,106046804,1.0
106147677,10996,1.0
106147677,105819862,1.0
106147677,105905885,2.0
106147677,107786938,1.0
106147677,105811887,2.0
106147677,106593285,2.0
106147677,106609131,2.0
106147677,107588308,2.0
106147677,107553209,2.0
105717367,106022334,4.0
105717367,105823132,4.0
105717367,105990845,3.0
105717367,106192059,4.0
105717367,106193445,4.0
105717367,106907209,4.0
105717367,10185,4.0
105717367,10232,3.0
105717367,105942841,4.0
105717367,107356939,4.0
105717367,14213,4.0
105717367,105795871,4.0
105717367,106059834,4.0
105717367,106767428,3.0
105717367,10481,4.0
105717367,106396822,4.0
105717367,13937,3.0
105717367,106816037,4.0
105717367,11327,4.0
105717367,106333851,3.0
105717367,106430658,4.0
105717367,106945872,4.0
105717367,14537,3.0
105717367,105788294,4.0
105717367,106098789,4.0
105717367,13658,4.0
105717367,105787381,3.0
105717367,106823389,4.0
105717367,105936281,4.0
105717367,106136679,2.0
105717367,105800279,3.0
105717367,106156272,4.0
105717367,106738886,4.0
105717367,107937197,4.0
105717367,10121,4.0
105717367,105829161,4.0
105717367,106142131,3.0
105717367,106162275,4.0
105717367,106262777,4.0
105717367,106356571,4.0
105717367,106372474,4.0
105717367,106414419,4.0
105717367,106467090,4.0
105717367,106489136,4.0
105717367,106584417,4.0
105717367,106723303,4.0
105717367,106861594,4.0
105717367,107146196,4.0
105717367,108035631,4.0
105717367,11029,4.0
105717367,11287,4.0
105717367,11802,4.0
105717367,13115,4.0
105717367,14004,4.0
105717367,105856868,4.0
105717367,105792600,4.0
105717367,105987922,4.0
105717367,106565770,4.0
105717367,107342057,3.0
105717367,107656938,4.0
105717367,107785600,4.0
105717367,107909507,4.0
105717367,11965,4.0
105717367,15043,4.0
105717367,106110467,4.0
105717367,105841324,4.0
105717367,105860008,4.0
105717367,105890157,3.0
105717367,106223263,4.0
105717367,106893421,4.0
105717367,107406913,2.0
105717367,107944131,4.0
105717367,106805249,4.0
105717367,107820434,4.0
105717367,10170,4.0
105717367,10228,4.0
105717367,107165466,4.0
105717367,105788208,4.0
105717367,106488452,4.0
105717367,106731930,3.0
105717367,14582,4.0
105717373,105990845,4.0
105717373,106193445,4.0
105717373,10185,4.0
105717373,105942841,4.0
105717373,106055829,4.0
105717373,14213,4.0
105717373,105795871,4.0
105717373,105936209,4.0
105717373,106059834,4.0
105717373,10850,4.0
105717373,10168,4.0
105717373,10481,4.0
105717373,105791779,4.0
105717373,11327,4.0
105717373,106827872,4.0
105717373,107186883,4.0
